AA,ORD,GRR,615
AA,ORD,HPN,969
AA,ORD,HSV,989
AA,ORD,IAH,208
AA,ORD,ICT,734
AA,ORD,IND,242
AA,ORD,JAX,778
AA,ORD,JFK,363
AA,ORD,LAS,816
AA,ORD,LAX,453
AA,ORD,LEX,589
AA,ORD,LGA,171
AA,ORD,LIT,331
AA,ORD,LSE,930
AA,ORD,MCI,166
AA,ORD,MCO,597
AA,ORD,MDT,310
AA,ORD,MEM,798
AA,ORD,MHK,142
AA,ORD,MIA,501
AA,ORD,MKE,731
AA,ORD,MLI,305
AA,ORD,MQT,412
AA,ORD,MSN,740
AA,ORD,MSP,131
AA,ORD,MSY,731
AA,ORD,OKC,671
AA,ORD,OMA,151
AA,ORD,PBI,126
AA,ORD,PDX,827
AA,ORD,PHL,142
AA,ORD,PHX,995
AA,ORD,PIA,742
AA,ORD,PIT,730
AA,ORD,PSP,688
AA,ORD,RDU,467
AA,ORD,RIC,476
AA,ORD,RNO,504
AA,ORD,ROC,954
AA,ORD,RST,404
AA,ORD,RSW,251
AA,ORD,SAN,592
AA,ORD,SAT,592
AA,ORD,SDF,909
AA,ORD,SEA,871
AA,ORD,SFO,877
AA,ORD,SGF,493
AA,ORD,SJC,850
AA,ORD,SLC,565
AA,ORD,SNA,791
AA,ORD,STL,480
AA,ORD,SUX,479
AA,ORD,SYR,202
AA,ORD,TOL,316
AA,ORD,TPA,410
AA,ORD,TUL,351
AA,ORD,TUS,285
AA,ORD,TVC,425
AA,ORD,TYS,536
AA,ORD,XNA,595
AA,ORF,CLT,196
AA,ORF,DCA,969
AA,ORF,DFW,981
AA,ORF,JFK,217
AA,ORF,LGA,429
AA,ORF,MIA,853
AA,ORF,PHL,120
AA,PBI,CLT,143
AA,PBI,DCA,598
AA,PBI,DFW,121
AA,PBI,LAX,233
AA,PBI,LGA,696
AA,PBI,ORD,937
AA,PBI,PHL,415
AA,PDX,BOS,258
AA,PDX,BUR,107
AA,PDX,CLT,337
AA,PDX,DCA,240
AA,PDX,DFW,834
AA,PDX,LAX,299
AA,PDX,LGB,475
AA,PDX,OAK,746
AA,PDX,ONT,109
AA,PDX,ORD,824
AA,PDX,PHL,557
AA,PDX,PHX,870
AA,PDX,SAN,236
AA,PDX,SFO,526
AA,PDX,SJC,673
AA,PDX,SNA,148
AA,PGV,CLT,318
AA,PHF,CLT,329
AA,PHF,PHL,160
AA,PHL,ABE,111
AA,PHL,ALB,378
AA,PHL,ART,640
AA,PHL,ATL,437
AA,PHL,AUS,918
AA,PHL,AVP,282
AA,PHL,BDL,118
AA,PHL,BGM,625
AA,PHL,BGR,253
AA,PHL,BHM,470
AA,PHL,BNA,549
AA,PHL,BOS,358
AA,PHL,BTV,869
AA,PHL,BUF,758
AA,PHL,BWI,668
AA,PHL,CAE,974
AA,PHL,CAK,442
AA,PHL,CHO,813
AA,PHL,CHS,405
AA,PHL,CLE,842
AA,PHL,CLT,413
AA,PHL,CMH,670
AA,PHL,CVG,425
AA,PHL,DAY,637
AA,PHL,DCA,152
AA,PHL,DEN,588
AA,PHL,DFW,749
AA,PHL,DTW,803
AA,PHL,ELM,120
AA,PHL,ERI,430
AA,PHL,EWR,278
AA,PHL,FLL,291
AA,PHL,GSO,624
AA,PHL,GSP,578
AA,PHL,HPN,936
AA,PHL,HVN,144
AA,PHL,IAH,699
AA,PHL,ILM,313
AA,PHL,IND,194
AA,PHL,IPT,854
AA,PHL,ISP,291
AA,PHL,ITH,186
AA,PHL,JAX,134
AA,PHL,LAS,289
AA,PHL,LAX,566
AA,PHL,LGA,820
AA,PHL,MCI,818
AA,PHL,MCO,261
AA,PHL,MDT,450
AA,PHL,MHT,796
AA,PHL,MIA,585
AA,PHL,MKE,783
AA,PHL,MSP,399
AA,PHL,MSY,579
AA,PHL,MYR,644
AA,PHL,ORD,339
AA,PHL,ORF,900
AA,PHL,PBI,912
AA,PHL,PDX,973
AA,PHL,PHF,190
AA,PHL,PHX,100
AA,PHL,PIT,647
AA,PHL,PVD,842
AA,PHL,PWM,974
AA,PHL,RDU,259
AA,PHL,RIC,307
AA,PHL,ROA,411
AA,PHL,ROC,630
AA,PHL,RSW,877
AA,PHL,SAN,230
AA,PHL,SAT,921
AA,PHL,SAV,638
AA,PHL,SBY,427
AA,PHL,SCE,592
AA,PHL,SDF,506
AA,PHL,SEA,510
AA,PHL,SFO,751
AA,PHL,SLC,998
AA,PHL,STL,556
AA,PHL,SWF,898
AA,PHL,SYR,326
AA,PHL,TPA,367
AA,PHL,TYS,377
AA,PHX,ABQ,627
AA,PHX,ANC,556
AA,PHX,ATL,774
AA,PHX,AUS,826
AA,PHX,BFL,212
AA,PHX,BOI,411
AA,PHX,BOS,513
AA,PHX,BUR,122
AA,PHX,BWI,596
AA,PHX,CLT,924
AA,PHX,CMH,968
AA,PHX,DCA,369
AA,PHX,DEN,650
AA,PHX,DFW,295
AA,PHX,DRO,520
AA,PHX,DSM,767
AA,PHX,DTW,122
AA,PHX,ELP,818
AA,PHX,EWR,721
AA,PHX,FAT,558
AA,PHX,FLG,251
AA,PHX,FLL,218
AA,PHX,GEG,299
AA,PHX,GJT,816
AA,PHX,HNL,576
AA,PHX,IAH,245
AA,PHX,IND,182
AA,PHX,JFK,222
AA,PHX,KOA,136
AA,PHX,LAS,217
AA,PHX,LAX,280
AA,PHX,LGB,830
AA,PHX,LIH,956
AA,PHX,MCI,195
AA,PHX,MCO,111
AA,PHX,MIA,820
AA,PHX,MKE,936
AA,PHX,MRY,484
AA,PHX,MSP,755
AA,PHX,OAK,806
AA,PHX,OGG,209
AA,PHX,OMA,976
AA,PHX,ONT,993
AA,PHX,ORD,957
AA,PHX,PDX,177
AA,PHX,PHL,765
AA,PHX,PIT,568
AA,PHX,PSP,227
AA,PHX,RNO,674
AA,PHX,SAN,212
AA,PHX,SAT,839
AA,PHX,SBA,304
AA,PHX,SEA,628
AA,PHX,SFO,714
AA,PHX,SJC,534
AA,PHX,SLC,195
AA,PHX,SMF,776
AA,PHX,SNA,247
AA,PHX,STL,506
AA,PHX,TPA,361
AA,PHX,TUS,587
AA,PHX,YUM,107
AA,PIA,DFW,117
AA,PIA,ORD,966
AA,PIT,BDL,666
AA,PIT,BOS,118
AA,PIT,CLT,924
AA,PIT,DCA,274
AA,PIT,DFW,899
AA,PIT,JFK,993
AA,PIT,LAX,903
AA,PIT,LGA,241
AA,PIT,MIA,667
AA,PIT,ORD,130
AA,PIT,PHL,606
AA,PIT,PHX,553
AA,PIT,RDU,154
AA,PIT,STL,758
AA,PNS,CLT,259
AA,PNS,DCA,735
AA,PNS,DFW,437
AA,PNS,MIA,937
AA,PSP,DFW,295
AA,PSP,ORD,965
AA,PSP,PHX,954
AA,PSP,SFO,777
AA,PVD,CLT,500
AA,PVD,DCA,832
AA,PVD,PHL,571
AA,RAP,DFW,204
AA,RDM,LAX,776
AA,RDU,CLT,112
AA,RDU,DCA,326
AA,RDU,DFW,997
AA,RDU,JFK,845
AA,RDU,LAX,516
AA,RDU,LGA,592
AA,RDU,MIA,179
AA,RDU,ORD,295
AA,RDU,PHL,632
AA,RDU,PIT,101
AA,RIC,BOS,824
AA,RIC,CLT,162
AA,RIC,DFW,346
AA,RIC,LGA,435
AA,RIC,MIA,770
AA,RIC,ORD,303
AA,RIC,PHL,594
AA,RNO,DFW,689
AA,RNO,LAX,308
AA,RNO,ORD,328
AA,RNO,PHX,436
AA,ROA,CLT,642
AA,ROA,LGA,546
AA,ROA,PHL,372
AA,ROC,BOS,450
AA,ROC,CLT,515
AA,ROC,DCA,801
AA,ROC,ORD,459
AA,ROC,PHL,850
AA,ROW,DFW,757
AA,RST,ORD,546
AA,RSW,CLT,245
AA,RSW,DCA,512
AA,RSW,DFW,845
AA,RSW,ORD,315
AA,RSW,PHL,565
AA,SAF,DFW,982
AA,SAF,LAX,193
AA,SAN,BOS,366
AA,SAN,CLT,788
AA,SAN,DCA,467
AA,SAN,DFW,394
AA,SAN,JFK,710
AA,SAN,LAX,987
AA,SAN,MCO,629
AA,SAN,MIA,954
AA,SAN,ORD,152
AA,SAN,PDX,659
AA,SAN,PHL,348
AA,SAN,PHX,833
AA,SAN,SEA,365
AA,SAN,STS,582
AA,SAT,CLT,659
AA,SAT,DFW,306
AA,SAT,ORD,161
AA,SAT,PHL,977
AA,SAT,PHX,221
AA,SAV,CLT,841
AA,SAV,DCA,943
AA,SAV,DFW,761
AA,SAV,PHL,922
AA,SBA,PHX,213
AA,SBY,CLT,999
AA,SBY,PHL,832
AA,SCE,PHL,843
AA,SDF,CLT,791
AA,SDF,DCA,725
AA,SDF,DFW,369
AA,SDF,LGA,441
AA,SDF,MIA,728
AA,SDF,ORD,816
AA,SDF,PHL,984
AA,SEA,BOS,492
AA,SEA,BUR,347
AA,SEA,CLT,423
AA,SEA,DEN,267
AA,SEA,DFW,952
AA,SEA,EWR,451
AA,SEA,JFK,164
AA,SEA,KTN,120
AA,SEA,LAX,868
AA,SEA,LGB,772
AA,SEA,MCI,348
AA,SEA,MCO,484
AA,SEA,MIA,454
AA,SEA,OAK,258
AA,SEA,ONT,108
AA,SEA,ORD,483
AA,SEA,PHL,548
AA,SEA,PHX,443
AA,SEA,SAN,687
AA,SEA,SFO,899
AA,SEA,SJC,435
AA,SEA,SMF,568
AA,SEA,SNA,555
AA,SEA,STL,653
AA,SFO,CLT,148
AA,SFO,DFW,743
AA,SFO,JFK,524
AA,SFO,LAX,646
AA,SFO,MIA,868
AA,SFO,ORD,432
AA,SFO,PDX,970
AA,SFO,PHL,790
AA,SFO,PHX,342
AA,SFO,PSP,480
AA,SFO,SEA,332
AA,SGF,DFW,284
AA,SGF,ORD,210
AA,SHV,DFW,361
AA,SJC,DFW,963
AA,SJC,HNL,480
AA,SJC,KOA,202
AA,SJC,LAX,675
AA,SJC,LIH,597
AA,SJC,OGG,432
AA,SJC,ORD,779
AA,SJC,PDX,968
AA,SJC,PHX,930
AA,SJC,SEA,499
AA,SJT,DFW,285
AA,SLC,CLT,184
AA,SLC,DFW,556
AA,SLC,LAX,478
AA,SLC,ORD,262
AA,SLC,PHL,606
AA,SLC,PHX,464
AA,SMF,CLT,955
AA,SMF,DFW,651
AA,SMF,LAX,694
AA,SMF,OGG,632
AA,SMF,PHX,173
AA,SMF,SEA,322
AA,SNA,DFW,454
AA,SNA,ORD,281
AA,SNA,PDX,265
AA,SNA,PHX,231
AA,SNA,SEA,218
AA,SPS,DFW,167
AA,SRQ,CLT,304
AA,SRQ,DCA,287
AA,STL,CLT,735
AA,STL,DCA,627
AA,STL,DFW,330
AA,STL,LAX,331
AA,STL,LGA,606
AA,STL,MIA,971
AA,STL,ORD,400
AA,STL,PHL,404
AA,STL,PHX,531
AA,STL,PIT,309
AA,STL,SEA,272
AA,STS,LAX,402
AA,STS,SAN,731
AA,SUX,ORD,580
AA,SWF,PHL,530
AA,SYR,BOS,299
AA,SYR,CLT,192
AA,SYR,DCA,250
AA,SYR,ORD,453
AA,SYR,PHL,903
AA,TLH,CLT,780
AA,TLH,DCA,463
AA,TLH,DFW,411
AA,TLH,MIA,409
AA,TOL,ORD,527
AA,TPA,CLT,447
AA,TPA,DCA,650
AA,TPA,DFW,184
AA,TPA,JFK,664
AA,TPA,MIA,147
AA,TPA,ORD,696
AA,TPA,PHL,913
AA,TPA,PHX,334
AA,TRI,CLT,425
AA,TUL,DFW,147
AA,TUL,MIA,710
AA,TUL,ORD,226
AA,TUS,DFW,437
AA,TUS,LAX,327
AA,TUS,ORD,846
AA,TUS,PHX,893
AA,TVC,ORD,520
AA,TXK,DFW,403
AA,TYR,DFW,794
AA,TYS,CLT,866
AA,TYS,DCA,628
AA,TYS,DFW,766
AA,TYS,LGA,240
AA,TYS,ORD,844
AA,TYS,PHL,789
AA,VPS,CLT,815
AA,VPS,DCA,140
AA,VPS,DFW,287
AA,XNA,CLT,165
AA,XNA,DFW,965
AA,XNA,LAX,167
AA,XNA,LGA,737
AA,XNA,ORD,994
AA,YUM,PHX,369
AM,ALB,ATL,637
AM,ATL,ALB,438
AM,ATL,BDL,173
AM,ATL,BNA,309
AM,ATL,BOS,738
AM,ATL,BWI,898
AM,ATL,CLE,220
AM,ATL,CMH,339
AM,ATL,CVG,944
AM,ATL,DCA,375
AM,ATL,DEN,318
AM,ATL,DTW,153
AM,ATL,EWR,608
AM,ATL,IAD,242
AM,ATL,IND,151
AM,ATL,JAX,742
AM,ATL,JFK,114
AM,ATL,LGA,293
AM,ATL,MCI,945
AM,ATL,MCO,637
AM,ATL,MEM,955
AM,ATL,MIA,641
AM,ATL,MSP,742
AM,ATL,MSY,543
AM,ATL,PHL,950
AM,ATL,PIT,656
AM,ATL,RDU,655
AM,ATL,RIC,821
AM,ATL,SEA,618
AM,ATL,SLC,836
AM,ATL,STL,568
AM,ATL,XNA,622
AM,BDL,ATL,174
AM,BOS,ATL,323
AM,BWI,ATL,723
AM,CLE,ATL,496
AM,CMH,ATL,133
AM,CVG,ATL,763
AM,DCA,ATL,894
AM,DEN,ATL,700
AM,DTW,ATL,926
AM,EWR,ATL,238
AM,IAD,ATL,267
AM,IND,ATL,351
AM,JAX,ATL,811
AM,JFK,ATL,153
AM,LGA,ATL,627
AM,MCI,ATL,561
AM,MCO,ATL,966
AM,MEM,ATL,138
AM,MIA,ATL,352
AM,MKE,ATL,783
AM,MSP,ATL,594
AM,MSY,ATL,797
AM,PHL,ATL,764
AM,PIT,ATL,755
AM,RDU,ATL,284
AM,RIC,ATL,881
AM,SEA,ATL,577
AM,SFO,ATL,493
AM,SLC,ATL,517
AM,STL,ATL,604
AM,TPA,ATL,348
AM,XNA,ATL,107
AS,ABQ,LAX,513
AS,ADQ,ANC,603
AS,AKN,ANC,568
AS,ANC,ADQ,675
AS,ANC,AKN,699
AS,ANC,BET,117
AS,ANC,BRW,215
AS,ANC,CDB,941
AS,ANC,CDV,872
AS,ANC,DLG,141
AS,ANC,ENA,979
AS,ANC,FAI,427
AS,ANC,HNL,751
AS,ANC,HOM,688
AS,ANC,JNU,699
AS,ANC,LAS,386
AS,ANC,LAX,1000
AS,ANC,OME,509
AS,ANC,ORD,837
AS,ANC,OTZ,389
AS,ANC,PDX,592
AS,ANC,SCC,445
AS,ANC,SEA,857
AS,ANC,SNP,183
AS,ANC,STG,276
AS,ANC,UNK,120
AS,ANC,VDZ,866
AS,ATL,BHM,779
AS,ATL,BNA,480
AS,ATL,CHS,510
AS,ATL,CLT,450
AS,ATL,GSO,498
AS,ATL,HSV,464
AS,ATL,JAN,406
AS,ATL,JAX,747
AS,ATL,LAX,825
AS,ATL,MEM,288
AS,ATL,MIA,735
AS,ATL,MSY,826
AS,ATL,ORF,726
AS,ATL,PBI,898
AS,ATL,PDX,262
AS,ATL,PNS,120
AS,ATL,RDU,405
AS,ATL,RSW,121
AS,ATL,SAN,513
AS,ATL,SAV,341
AS,ATL,SEA,853
AS,ATL,SLC,415
AS,ATL,TYS,753
AS,AUS,LAX,419
AS,AUS,SEA,971
AS,BDL,LAX,103
AS,BET,ANC,220
AS,BHM,ATL,825
AS,BIL,PDX,354
AS,BIL,SEA,438
AS,BLI,HNL,496
AS,BLI,LAS,230
AS,BLI,PDX,802
AS,BLI,SEA,613
AS,BNA,ATL,847
AS,BNA,LAX,761
AS,BOI,LWS,819
AS,BOI,PDX,765
AS,BOI,SAN,910
AS,BOI,SEA,302
AS,BOI,SJC,973
AS,BOI,SMF,779
AS,BOS,ISP,246
AS,BOS,LAX,931
AS,BOS,PBG,961
AS,BOS,PDX,340
AS,BOS,PQI,362
AS,BOS,SAN,608
AS,BOS,SEA,786
AS,BRW,ANC,177
AS,BRW,FAI,999
AS,BRW,SCC,598
AS,BUR,PDX,420
AS,BUR,SEA,359
AS,BZN,SEA,351
AS,CDB,ANC,978
AS,CDV,ANC,614
AS,CDV,YAK,808
AS,CHS,ATL,901
AS,CLT,ATL,759
AS,CMH,LAX,920
AS,COS,SEA,261
AS,DCA,LAX,573
AS,DCA,PDX,966
AS,DCA,SEA,968
AS,DEN,LAX,334
AS,DEN,SEA,550
AS,DFW,LAX,781
AS,DFW,PDX,318
AS,DFW,SAN,634
AS,DFW,SEA,222
AS,DFW,SFO,281
AS,DFW,SNA,332
AS,DLG,ANC,168
AS,DTW,PDX,977
AS,DTW,SAN,410
AS,EAT,SEA,239
AS,ELP,LAX,970
AS,ENA,ANC,362
AS,EUG,PDX,879
AS,EUG,SEA,751
AS,EWR,SEA,668
AS,FAI,ANC,688
AS,FAI,SCC,837
AS,FAI,SEA,469
AS,FAT,LAX,281
AS,FAT,PDX,704
AS,FAT,SAN,310
AS,FAT,SEA,944
AS,FCA,SEA,774
AS,FLL,SEA,486
AS,GEG,PDX,315
AS,GEG,SEA,150
AS,GSO,ATL,290
AS,GTF,HLN,410
AS,GTF,SEA,287
AS,HLN,GTF,877
AS,HLN,SEA,453
AS,HNL,ANC,410
AS,HNL,BLI,745
AS,HNL,LAX,556
AS,HNL,OAK,537
AS,HNL,PDX,315
AS,HNL,SAN,214
AS,HNL,SEA,448
AS,HNL,SJC,101
AS,HOM,ANC,268
AS,HSV,ATL,347
AS,IAH,LAX,151
AS,IAH,SEA,583
AS,IND,LAX,257
AS,ISP,BOS,124
AS,JAN,ATL,759
AS,JAX,ATL,172
AS,JFK,LAX,679
AS,JFK,SAN,231
AS,JFK,SEA,582
AS,JFK,SFO,562
AS,JNU,ANC,333
AS,JNU,KTN,816
AS,JNU,PSG,959
AS,JNU,SEA,434
AS,JNU,SIT,311
AS,JNU,YAK,801
AS,KOA,LAX,852
AS,KOA,OAK,882
AS,KOA,SEA,778
AS,KOA,SJC,202
AS,KTN,JNU,932
AS,KTN,SEA,209
AS,KTN,SIT,619
AS,LAS,ANC,755
AS,LAS,BLI,893
AS,LAS,PDX,994
AS,LAS,SEA,466
AS,LAX,ABQ,495
AS,LAX,ANC,665
AS,LAX,ATL,182
AS,LAX,AUS,476
AS,LAX,BDL,402
AS,LAX,BNA,229
AS,LAX,BOS,800
AS,LAX,CMH,733
AS,LAX,DCA,539
AS,LAX,DEN,356
AS,LAX,DFW,436
AS,LAX,ELP,537
AS,LAX,FAT,131
AS,LAX,HNL,538
AS,LAX,IAH,826
AS,LAX,IND,427
AS,LAX,JFK,652
AS,LAX,KOA,496
AS,LAX,LIH,695
AS,LAX,MCO,902
AS,LAX,MFR,561
AS,LAX,MIA,934
AS,LAX,MMH,353
AS,LAX,MRY,558
AS,LAX,MSY,352
AS,LAX,OGG,287
AS,LAX,OKC,933
AS,LAX,ORD,375
AS,LAX,PDX,967
AS,LAX,PHX,917
AS,LAX,PIT,104
AS,LAX,RDU,506
AS,LAX,RNO,163
AS,LAX,SAF,318
AS,LAX,SAN,899
AS,LAX,SEA,876
AS,LAX,SFO,421
AS,LAX,SMF,825
AS,LAX,STL,210
AS,LAX,STS,380
AS,LAX,TUS,102
AS,LGB,PDX,308
AS,LGB,SEA,413
AS,LIH,LAX,754
AS,LIH,OAK,371
AS,LIH,SAN,106
AS,LIH,SEA,755
AS,LIH,SJC,955
AS,LWS,BOI,937
AS,LWS,PUW,599
AS,LWS,SEA,474
AS,MCI,SEA,503
AS,MCO,LAX,706
AS,MCO,SAN,403
AS,MCO,SEA,575
AS,MEM,ATL,227
AS,MFR,LAX,672
AS,MFR,PDX,967
AS,MFR,SEA,650
AS,MIA,ATL,482
AS,MIA,LAX,433
AS,MIA,SFO,415
AS,MMH,LAX,361
AS,MRY,LAX,151
AS,MRY,SAN,438
AS,MSO,PDX,400
AS,MSO,SEA,969
AS,MSP,LAX,710
AS,MSP,SAN,891
AS,MSP,SEA,356
AS,MSY,ATL,807
AS,MSY,LAX,467
AS,MSY,SLC,210
AS,OAK,HNL,516
AS,OAK,KOA,255
AS,OAK,LIH,396
AS,OAK,OGG,983
AS,OAK,PDX,683
AS,OAK,SEA,110
AS,OGG,LAX,742
AS,OGG,OAK,809
AS,OGG,PDX,740
AS,OGG,SAN,971
AS,OGG,SEA,161
AS,OGG,SJC,950
AS,OGG,SMF,501
AS,OKC,LAX,899
AS,OMA,SEA,732
AS,OME,ANC,553
AS,OME,OTZ,554
AS,ONT,PDX,167
AS,ONT,SEA,129
AS,ORD,ANC,854
AS,ORD,LAX,149
AS,ORD,MSY,245
AS,ORD,PDX,767
AS,ORD,SAN,527
AS,ORD,SEA,695
AS,ORD,SFO,288
AS,ORF,ATL,252
AS,OTZ,ANC,426
AS,OTZ,OME,418
AS,PBG,BOS,426
AS,PBI,ATL,975
AS,PDX,ANC,386
AS,PDX,ATL,212
AS,PDX,BIL,869
AS,PDX,BLI,321
AS,PDX,BOI,791
AS,PDX,BOS,610
AS,PDX,BUR,331
AS,PDX,DCA,405
AS,PDX,DFW,193
AS,PDX,DTW,337
AS,PDX,EUG,143
AS,PDX,FAT,115
AS,PDX,GEG,847
AS,PDX,HNL,545
AS,PDX,LAS,417
AS,PDX,LAX,110
AS,PDX,LGB,468
AS,PDX,MFR,626
AS,PDX,MSO,801
AS,PDX,OAK,918
AS,PDX,OGG,918
AS,PDX,ONT,324
AS,PDX,ORD,703
AS,PDX,PHX,683
AS,PDX,PSC,243
AS,PDX,PSP,605
AS,PDX,RDM,261
AS,PDX,RNO,572
AS,PDX,SAN,658
AS,PDX,SBA,223
AS,PDX,SEA,140
AS,PDX,SFO,497
AS,PDX,SJC,936
AS,PDX,SLC,578
AS,PDX,SMF,470
AS,PDX,SNA,509
AS,PDX,STS,448
AS,PDX,TUS,507
AS,PHL,SEA,530
AS,PHX,LAX,860
AS,PHX,PDX,198
AS,PHX,SEA,161
AS,PIT,LAX,216
AS,PNS,ATL,180
AS,PQI,BOS,471
AS,PSC,PDX,567
AS,PSC,SEA,306
AS,PSG,JNU,352
AS,PSP,PDX,773
AS,PSP,SEA,192
AS,PSP,SFO,557
AS,PSP,SMF,233
AS,PUW,LWS,933
AS,PUW,SEA,342
AS,RDM,PDX,291
AS,RDM,SEA,829
AS,RDU,ATL,616
AS,RDU,LAX,419
AS,RNO,LAX,728
AS,RNO,PDX,968
AS,RNO,SEA,988
AS,RNO,SJC,185
AS,RSW,ATL,220
AS,SAF,LAX,436
AS,SAN,ATL,105
AS,SAN,BOI,792
AS,SAN,BOS,233
AS,SAN,DFW,419
AS,SAN,DTW,241
AS,SAN,FAT,458
AS,SAN,HNL,365
AS,SAN,JFK,962
AS,SAN,LAX,293
AS,SAN,LIH,457
AS,SAN,MCO,990
AS,SAN,MRY,672
AS,SAN,MSP,715
AS,SAN,OGG,570
AS,SAN,ORD,405
AS,SAN,PDX,918
AS,SAN,SEA,503
AS,SAN,SLC,940
AS,SAN,STS,501
AS,SAT,SEA,573
AS,SAV,ATL,217
AS,SBA,PDX,758
AS,SBA,SEA,555
AS,SCC,ANC,720
AS,SCC,BRW,589
AS,SEA,ANC,900
AS,SEA,ATL,563
AS,SEA,AUS,663
AS,SEA,BIL,664
AS,SEA,BLI,942
AS,SEA,BOI,304
AS,SEA,BOS,354
AS,SEA,BUR,748
AS,SEA,BZN,145
AS,SEA,COS,300
AS,SEA,DCA,465
AS,SEA,DEN,362
AS,SEA,DFW,545
AS,SEA,EAT,636
AS,SEA,EUG,401
AS,SEA,EWR,460
AS,SEA,FAI,815
AS,SEA,FAT,312
AS,SEA,FCA,779
AS,SEA,FLL,269
AS,SEA,GEG,791
AS,SEA,GTF,254
AS,SEA,HNL,793
AS,SEA,IAH,296
AS,SEA,JFK,484
AS,SEA,JNU,795
AS,SEA,KOA,528
AS,SEA,KTN,897
AS,SEA,LAS,124
AS,SEA,LAX,793
AS,SEA,LGB,559
AS,SEA,LIH,327
AS,SEA,LWS,884
AS,SEA,MCI,604
AS,SEA,MCO,701
AS,SEA,MFR,628
AS,SEA,MSO,571
AS,SEA,MSP,473
AS,SEA,OAK,769
AS,SEA,OGG,167
AS,SEA,OMA,696
AS,SEA,ONT,810
AS,SEA,ORD,470
AS,SEA,PDX,729
AS,SEA,PHL,135
AS,SEA,PHX,628
AS,SEA,PSC,941
AS,SEA,PSP,110
AS,SEA,PUW,215
AS,SEA,RDM,129
AS,SEA,RNO,170
AS,SEA,SAN,526
AS,SEA,SAT,673
AS,SEA,SBA,207
AS,SEA,SFO,417
AS,SEA,SJC,992
AS,SEA,SLC,835
AS,SEA,SMF,433
AS,SEA,SNA,837
AS,SEA,STL,304
AS,SEA,STS,592
AS,SEA,TUS,237
AS,SFO,DFW,758
AS,SFO,JFK,853
AS,SFO,LAX,852
AS,SFO,MIA,177
AS,SFO,ORD,921
AS,SFO,PDX,978
AS,SFO,PSP,171
AS,SFO,SEA,196
AS,SIT,JNU,454
AS,SIT,KTN,459
AS,SJC,BOI,863
AS,SJC,HNL,172
AS,SJC,KOA,689
AS,SJC,LAX,277
AS,SJC,LIH,954
AS,SJC,OGG,170
AS,SJC,PDX,345
AS,SJC,RNO,792
AS,SJC,SEA,180
AS,SLC,ATL,476
AS,SLC,CVG,216
AS,SLC,LAX,685
AS,SLC,MSY,668
AS,SLC,PDX,995
AS,SLC,SAN,418
AS,SLC,SEA,123
AS,SMF,BOI,297
AS,SMF,LAX,951
AS,SMF,OGG,273
AS,SMF,PDX,218
AS,SMF,PSP,235
AS,SMF,SEA,794
AS,SNA,DFW,105
AS,SNA,PDX,366
AS,SNA,SEA,587
AS,SNP,ANC,696
AS,STG,ANC,112
AS,STL,LAX,265
AS,STL,SEA,192
AS,STS,LAX,957
AS,STS,PDX,560
AS,STS,SAN,863
AS,STS,SEA,384
AS,TUS,LAX,545
AS,TUS,PDX,781
AS,TUS,SEA,996
AS,TYS,ATL,906
AS,UNK,ANC,986
AS,VDZ,ANC,214
AS,YAK,CDV,949
AS,YAK,JNU,347
DL,ABE,ATL,113
DL,ABE,DTW,179
DL,ABQ,ATL,604
DL,ABQ,MSP,505
DL,ABQ,SLC,463
DL,AEX,ATL,302
DL,AGS,ATL,210
DL,ALB,ATL,209
DL,ALB,DTW,389
DL,ALB,MSP,855
DL,ANC,MSP,868
DL,ANC,SEA,864
DL,ANC,SLC,973
DL,ATL,ABE,336
DL,ATL,ABQ,278
DL,ATL,AEX,559
DL,ATL,AGS,186
DL,ATL,ALB,473
DL,ATL,ATW,903
DL,ATL,AUS,300
DL,ATL,AVL,609
DL,ATL,AVP,736
DL,ATL,AZO,342
DL,ATL,BDL,362
DL,ATL,BHM,517
DL,ATL,BMI,557
DL,ATL,BNA,176
DL,ATL,BOS,189
DL,ATL,BTR,939
DL,ATL,BTV,330
DL,ATL,BUF,960
DL,ATL,BWI,613
DL,ATL,CAE,461
DL,ATL,CAK,977
DL,ATL,CHA,658
DL,ATL,CHO,632
DL,ATL,CHS,589
DL,ATL,CID,483
DL,ATL,CLE,262
DL,ATL,CLT,127
DL,ATL,CMH,882
DL,ATL,COS,754
DL,ATL,CRW,552
DL,ATL,CSG,619
DL,ATL,CVG,829
DL,ATL,DAB,313
DL,ATL,DAL,830
DL,ATL,DAY,208
DL,ATL,DCA,644
DL,ATL,DEN,800
DL,ATL,DFW,712
DL,ATL,DHN,823
DL,ATL,DSM,756
DL,ATL,DTW,851
DL,ATL,ECP,140
DL,ATL,ELP,306
DL,ATL,EVV,463
DL,ATL,EWN,709
DL,ATL,EWR,917
DL,ATL,EYW,867
DL,ATL,FAR,435
DL,ATL,FLL,443
DL,ATL,FNT,239
DL,ATL,FSD,235
DL,ATL,FSM,674
DL,ATL,FWA,887
DL,ATL,GNV,761
DL,ATL,GPT,807
DL,ATL,GRB,461
DL,ATL,GRK,548
DL,ATL,GRR,526
DL,ATL,GSO,681
DL,ATL,GSP,490
DL,ATL,GTR,927
DL,ATL,HNL,141
DL,ATL,HOU,260
DL,ATL,HPN,923
DL,ATL,HSV,121
DL,ATL,IAD,912
DL,ATL,IAH,247
